placeId,candidateRank,photoTitle,description,creator,sourcePage,originalFile,license,licenseUrl,originalWidth,originalHeight,capturedAt,representativeness,composition,guidebookFit,mobileRecognition,resolution,licenseClarity,score,selected,reason
versailles-gardens,3,Chateau de Versailles P1190113.jpg,fr:Château de Versailles,David.Monniaux,https://commons.wikimedia.org/wiki/File:Chateau_de_Versailles_P1190113.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Chateau_de_Versailles_P1190113.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4018,3016,2011-05-29,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
trianon,1,"Petit Trianon, Versailles, 29 September 2012.jpg",Le Petit Trianon a été édifié en 1750 par l'architecte Gabriel.,"Jean-Pierre Dalbéra from Paris, France","https://commons.wikimedia.org/wiki/File:Petit_Trianon,_Versailles,_29_September_2012.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0e/Petit_Trianon%2C_Versailles%2C_29_September_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,3240,2160,2012-09-29 18:13,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
trianon,2,Petit Trianon facade nord.jpg,"Petit Trianon: the northern facade, decorated with Corinthian pilasters - Palace of Versailles, France.",Myrabella,https://commons.wikimedia.org/wiki/File:Petit_Trianon_facade_nord.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Petit_Trianon_facade_nord.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3648,2736,2009-10-27,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
trianon,3,"Petit Trianon, façade est 01.jpg","Petit Trianon, façade est donnant sur l'ancien jardin botanique : un étage de soubassement à bossage, deux étages carrés, sans avant-corps central. Le soubassement se prolonge de part et d'autre de la façade et forme soutènement tout en délimitant un parvis.",Coyau,"https://commons.wikimedia.org/wiki/File:Petit_Trianon,_fa%C3%A7ade_est_01.jpg",https://upload.wikimedia.org/wikipedia/commons/9/96/Petit_Trianon%2C_fa%C3%A7ade_est_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3456,2304,2011-07-06 18:13:38,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
canal-saint-martin,1,Paris Canal St-Martin écluses Récollets 2013.jpg,"Canal Saint-Martin : the locks of Récollets as seen from the passerelle Bichat, Paris, 10th arrondissement, France.",JLPC,https://commons.wikimedia.org/wiki/File:Paris_Canal_St-Martin_%C3%A9cluses_R%C3%A9collets_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Paris_Canal_St-Martin_%C3%A9cluses_R%C3%A9collets_2013.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4774,3113,2013-06-19 11:41:29,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
canal-saint-martin,2,Canal Saint-Martin.jpg,"Canal Saint-Martin in Paris, seen from Bichat footbridge ( passerelle Bichat ): Recollets Lock and Grange-aux-Belles footbridge ( passerelle de la Grange-aux-Belles ).",Myrabella,https://commons.wikimedia.org/wiki/File:Canal_Saint-Martin.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Canal_Saint-Martin.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2736,3648,2009-10-26,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
canal-saint-martin,3,Canal Saint-Martin écluses des Récollets.jpg,"Porte des écluses des Récollets sur le canal Saint-Martin, Paris, France",Croquant,https://commons.wikimedia.org/wiki/File:Canal_Saint-Martin_%C3%A9cluses_des_R%C3%A9collets.jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Canal_Saint-Martin_%C3%A9cluses_des_R%C3%A9collets.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2144,1424,2010-04-14,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
musee-d-orsay,1,"Musee d'Orsay and Pont Royal, North-West view 140402 1.jpg",The Musée d'Orsay and its surroundings as seen from the Passerelle Léopold Sédar Senghor,DXR,"https://commons.wikimedia.org/wiki/File:Musee_d%27Orsay_and_Pont_Royal,_North-West_view_140402_1.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0c/Musee_d%27Orsay_and_Pont_Royal%2C_North-West_view_140402_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,11745,3406,"Taken on 2 April 2014, 07:42",30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
musee-d-orsay,2,MuseeDOrsay.jpg,North side of Orsay Museum building. This panorama is made of three pictures stitched with Hugin.,Sanchezn,https://commons.wikimedia.org/wiki/File:MuseeDOrsay.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/MuseeDOrsay.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,7970,2128,2007-08-04,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
musee-d-orsay,3,Musée d'Orsay et la Seine.jpg,Le musée d'Orsay vue depuis la Passerelle Léopold-Sédar-Senghor au dessus de la Seine.,TCY,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_d%27Orsay_et_la_Seine.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Mus%C3%A9e_d%27Orsay_et_la_Seine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2816,2112,2010-06,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
seine,1,Paris 75006 Quai de Conti Bouquinistes 20150902.jpg,"Les bouquinistes des Quais de Seine, Paris, France","Ninara from Helsinki, Finland",https://commons.wikimedia.org/wiki/File:Paris_75006_Quai_de_Conti_Bouquinistes_20150902.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Paris_75006_Quai_de_Conti_Bouquinistes_20150902.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2768,1625,2015-09-02 16:38,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
seine,2,Paris 75006 Quai de Conti sidewalk book stalls.jpg,Les quais de la Seine,Frédérique Voisin-Demery,https://commons.wikimedia.org/wiki/File:Paris_75006_Quai_de_Conti_sidewalk_book_stalls.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Paris_75006_Quai_de_Conti_sidewalk_book_stalls.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2848,4288,2010-08-01 16:02:46,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
seine,3,"Bouquinistes, Quai de Conti, Paris 14 August 2015.jpg","Bouquinistes, Quai de Conti, Paris.","BikerNormand from Morsan, Eure, France","https://commons.wikimedia.org/wiki/File:Bouquinistes,_Quai_de_Conti,_Paris_14_August_2015.jpg",https://upload.wikimedia.org/wikipedia/commons/5/53/Bouquinistes%2C_Quai_de_Conti%2C_Paris_14_August_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,3896,2597,2015-08-14 12:56,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
bourse-de-commerce,1,Bourse Commerce - Paris I (FR75) - 2021-06-05 - 1.jpg,"Bourse du Commerce, Paris.",Chabe01,https://commons.wikimedia.org/wiki/File:Bourse_Commerce_-_Paris_I_(FR75)_-_2021-06-05_-_1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bourse_Commerce_-_Paris_I_%28FR75%29_-_2021-06-05_-_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4968,3678,2021-06-05 17:57:05,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
bourse-de-commerce,2,Bourse de Commerce P1060092.JPG,"Bourse de Commerce, Paris",Pline,https://commons.wikimedia.org/wiki/File:Bourse_de_Commerce_P1060092.JPG,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bourse_de_Commerce_P1060092.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4000,3000,2010-08,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
bourse-de-commerce,3,Entree Forum des Halles et Bourse de Commerce P1060107.JPG,"Entrance of Forum des Halles and Bourse de Commerce, Paris",Pline,https://commons.wikimedia.org/wiki/File:Entree_Forum_des_Halles_et_Bourse_de_Commerce_P1060107.JPG,https://upload.wikimedia.org/wikipedia/commons/0/02/Entree_Forum_des_Halles_et_Bourse_de_Commerce_P1060107.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4000,2845,2014-05-27 20:43:20,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
montorgueil,1,Paris - Rue Montorgueil.JPG,"Vue prise du forum des Halles, perspective de la rue Montorgueil vers le nord; restaurant La Pointe de Saint-Eustache, 1 rue Montorgueil, Ier arrondissement, Paris, France.",Jean-Christophe BENOIST,https://commons.wikimedia.org/wiki/File:Paris_-_Rue_Montorgueil.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c8/Paris_-_Rue_Montorgueil.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4000,3000,2012-04-01,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
montorgueil,2,P1010070 Paris Ier Rue Montorgueil n°12 reductwk.JPG,Petits-Carreaux street – Paris,Mbzt,https://commons.wikimedia.org/wiki/File:P1010070_Paris_Ier_Rue_Montorgueil_n%C2%B012_reductwk.JPG,https://upload.wikimedia.org/wikipedia/commons/0/0d/P1010070_Paris_Ier_Rue_Montorgueil_n%C2%B012_reductwk.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,1500,1269,2011-02,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
montorgueil,3,"Claude Monet - The Rue Montorgueil in Paris. Celebration of June 30, 1878 - Google Art Project.jpg",Q16389303,Claude Monet,"https://commons.wikimedia.org/wiki/File:Claude_Monet_-_The_Rue_Montorgueil_in_Paris._Celebration_of_June_30,_1878_-_Google_Art_Project.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4e/Claude_Monet_-_The_Rue_Montorgueil_in_Paris._Celebration_of_June_30%2C_1878_-_Google_Art_Project.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,5259,8753,"1878 date QS:P571,+1878-00-00T00:00:00Z/9",22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
giverny,1,Le jardin d'eau de Claude Monet (Giverny) (48751405171).jpg,"Amateur d'art japonais et de jardins, le peintre impressionniste Claude Monet a étendu le terrain de sa maison de Giverny en 1893 pour y créer un jardin d'eau, planté de nombreux végétaux dont des nénuphars. Il y a fait construire un pont japonais qu'il a fait peindre en vert pour se démarquer de la tradition des jardins japonais. Ce jardin d'eau a été pour lui une importante source d'inspiration, il est à l'origine de la série de ses tableaux Nymphéas, donnés par le peintre à la France en 1918 comme symbole de la paix. Ils sont exposés dès 1927 au musée de l'Orangerie à Paris. Ce musée a été créé par l'État français, sous l'impulsion de Georges Clémenceau, grand ami de Claude Monet. <a href="" https://www.musee-orangerie.fr/fr/article/lensemble-de-lorangerie "" rel=""noreferrer nofollow"">www.musee-orangerie.fr/fr/article/lensemble-de-lorangerie</a> Le jardin d'eau sur le site de la Fondation Monet <a href="" https://fondation-monet.com/giverny/le-jardin-deau/ "" rel=""noreferrer nofollow"">fondation-monet.com/giverny/le-jardin-deau/</a> Le Bassin aux nymphéas de Claude Monet au Musée d'Orsay, Paris (photo dalbera) <a href="" https://www.flickr.com/photos/dalbera/48704550181/in/album-72157615185207405/ "">www.flickr.com/photos/dalbera/48704550181/in/album-721576...</a>","Jean-Pierre Dalbéra from Paris, France",https://commons.wikimedia.org/wiki/File:Le_jardin_d%27eau_de_Claude_Monet_(Giverny)_(48751405171).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Le_jardin_d%27eau_de_Claude_Monet_%28Giverny%29_%2848751405171%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,6728,5046,2019-09-14 14:52,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
giverny,2,Giverny - Maison de Monet -Jardin d'eau (1).JPG,Jardin d'eau de la Maison de Monet à Giverny,Remi Jouan,https://commons.wikimedia.org/wiki/File:Giverny_-_Maison_de_Monet_-Jardin_d%27eau_(1).JPG,https://upload.wikimedia.org/wikipedia/commons/0/0f/Giverny_-_Maison_de_Monet_-Jardin_d%27eau_%281%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,1600,1069,2018-07-21 16:33:52,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
giverny,3,Giverny - Maison de Monet -Jardin d'eau (2).JPG,Jardin d'eau de la Maison de Monet à Giverny,Remi Jouan,https://commons.wikimedia.org/wiki/File:Giverny_-_Maison_de_Monet_-Jardin_d%27eau_(2).JPG,https://upload.wikimedia.org/wikipedia/commons/6/6f/Giverny_-_Maison_de_Monet_-Jardin_d%27eau_%282%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,1600,1001,2018-07-21 16:34:48,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
le-rocher,1,Hafen und Felsen von Monaco-La Turbie.jpg,harbour and Rock of Monaco seen from a viewpoint near the village of La Turbie,Tobi 87,https://commons.wikimedia.org/wiki/File:Hafen_und_Felsen_von_Monaco-La_Turbie.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Hafen_und_Felsen_von_Monaco-La_Turbie.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,9319,4239,2011-09-21,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
le-rocher,2,Monaco-Ville-ruelle.jpg,Une ruelle de Monaco-Ville sur le Rocher.,Rundvald,https://commons.wikimedia.org/wiki/File:Monaco-Ville-ruelle.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Monaco-Ville-ruelle.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,1944,2592,2006-05-02,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
le-rocher,3,"Path up to Le Rocher in Monaco-Ville, Monaco, 2012 July.jpg","Path by Avenue de la Porte Neuve leading up to Le Rocher in Monaco-Ville, Monaco in 2012 July.",Ximonic (Simo Räsänen),"https://commons.wikimedia.org/wiki/File:Path_up_to_Le_Rocher_in_Monaco-Ville,_Monaco,_2012_July.jpg",https://upload.wikimedia.org/wikipedia/commons/7/78/Path_up_to_Le_Rocher_in_Monaco-Ville%2C_Monaco%2C_2012_July.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3300,2200,2012-07-26,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
marseille,1,Marseille Basilique Notre-Dame-de-la-Garde Vue sur le Vieux-Port 1.jpg,"View from the Basilica of Our Lady of the Guard to the Old Port, Marseille, Department of Bouches-du-Rhône, Region of Provence-Alpes-Côte d'Azur, France",Zairon,https://commons.wikimedia.org/wiki/File:Marseille_Basilique_Notre-Dame-de-la-Garde_Vue_sur_le_Vieux-Port_1.jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Marseille_Basilique_Notre-Dame-de-la-Garde_Vue_sur_le_Vieux-Port_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4592,3446,2021-09-29 12:18:07,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
marseille,2,Marseille-Vieux port vers 1900-2.jpg,"Marseille, vieux port avec vue de la vierge de la garde et de son ascenseur, vers 1900.","Marseille-Vieux_port_vers_1900.jpg : Detroit Photographic Company, 1905. derivative work: Jan Arkesteijn ( talk )",https://commons.wikimedia.org/wiki/File:Marseille-Vieux_port_vers_1900-2.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Marseille-Vieux_port_vers_1900-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,3489,2534,2010-10-09 14:50,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
marseille,3,Marseille Notre-Dame de la Garde vue du vieux port.jpg,"Basilique Notre-Dame de la Garde, Marseille, FRANCE",File:Notre Dame de la Garde.jpg : Benh LIEU SONG derivative work: Rabanus Flavus,https://commons.wikimedia.org/wiki/File:Marseille_Notre-Dame_de_la_Garde_vue_du_vieux_port.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Marseille_Notre-Dame_de_la_Garde_vue_du_vieux_port.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2638,2042,2012-07-10 06:19,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
vieux-port-marseille,1,"Vieux-Port de Marseille, France.jpg","Old Port of Marseille, France",Clément Bardot,"https://commons.wikimedia.org/wiki/File:Vieux-Port_de_Marseille,_France.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c0/Vieux-Port_de_Marseille%2C_France.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,5873,3818,2016-11-01 13:30:08,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
vieux-port-marseille,2,Marseille - Vieux Port - bateaux.jpg,Marseille - Vieux Port,Remi Mathis,https://commons.wikimedia.org/wiki/File:Marseille_-_Vieux_Port_-_bateaux.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Marseille_-_Vieux_Port_-_bateaux.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2560,1920,2011-08-07,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
vieux-port-marseille,3,"FMIB 37362 Marine Marchande - Bateaux dans le Vieux-Port, a Marseille.jpeg","*Subject: Merchant ships, Marseille (France) Geographic Subject: France--Marseille Tag: Vessels",Lumiere,"https://commons.wikimedia.org/wiki/File:FMIB_37362_Marine_Marchande_-_Bateaux_dans_le_Vieux-Port,_a_Marseille.jpeg",https://upload.wikimedia.org/wikipedia/commons/3/32/FMIB_37362_Marine_Marchande_-_Bateaux_dans_le_Vieux-Port%2C_a_Marseille.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,1364,1045,"1913 date QS:P571,+1913-00-00T00:00:00Z/9",22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
mucem,1,"View from the Mucem rooftop garden towards Cathédrale La Major, Marseille, 2015.jpg","View from the Mucem rooftop garden towards Cathédrale La Major, Marseille, 2015",DimiTalen,"https://commons.wikimedia.org/wiki/File:View_from_the_Mucem_rooftop_garden_towards_Cath%C3%A9drale_La_Major,_Marseille,_2015.jpg",https://upload.wikimedia.org/wikipedia/commons/7/77/View_from_the_Mucem_rooftop_garden_towards_Cath%C3%A9drale_La_Major%2C_Marseille%2C_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,5902,3924,2015-05-21 15:01:27,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
mucem,2,"(Lavaur) Le Sabotier breton - Henri Rachou 1883 - MUCEM, Marseille.jpg","(Lavaur) Le Sabotier breton - Henri Rachou 1883 - MUCEM, Marseille.jpg",Didier Descouens,"https://commons.wikimedia.org/wiki/File:(Lavaur)_Le_Sabotier_breton_-_Henri_Rachou_1883_-_MUCEM,_Marseille.jpg",https://upload.wikimedia.org/wikipedia/commons/8/85/%28Lavaur%29_Le_Sabotier_breton_-_Henri_Rachou_1883_-_MUCEM%2C_Marseille.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,4333,6583,Taken on 12 August 2021,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
mucem,3,Mucem Marseille 01.jpg,"The Museum of European and Mediterranean Civilisations is a national museum located in Marseille, France",Houss 2020,https://commons.wikimedia.org/wiki/File:Mucem_Marseille_01.jpg,https://upload.wikimedia.org/wikipedia/commons/3/34/Mucem_Marseille_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4160,3120,2018-07-28 17:40:28,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
fort-saint-jean,1,"Marseille, Fort Saint-Jean, view from Fort Saint-Nicolas 03.JPG","Marseille, Blick vom Fort Saint-Nicolas auf das Fort Saint-Jean",Sinuhe20,"https://commons.wikimedia.org/wiki/File:Marseille,_Fort_Saint-Jean,_view_from_Fort_Saint-Nicolas_03.JPG",https://upload.wikimedia.org/wikipedia/commons/7/7e/Marseille%2C_Fort_Saint-Jean%2C_view_from_Fort_Saint-Nicolas_03.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2816,1584,2014-08-20,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
fort-saint-jean,2,Marseille-Fort Saint-Jean.JPG,Fort Saint Jean de Marseille. Photo prise à partir du fort Saint Nicolas.,Robert Valette,https://commons.wikimedia.org/wiki/File:Marseille-Fort_Saint-Jean.JPG,https://upload.wikimedia.org/wikipedia/commons/4/46/Marseille-Fort_Saint-Jean.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3456,2304,2008-03-11,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
fort-saint-jean,3,"Marseille, Fort Saint-Jean, view from Fort Saint-Nicolas 01.JPG","Marseille, Blick vom Fort Saint-Nicolas auf das Fort Saint-Jean",Sinuhe20,"https://commons.wikimedia.org/wiki/File:Marseille,_Fort_Saint-Jean,_view_from_Fort_Saint-Nicolas_01.JPG",https://upload.wikimedia.org/wikipedia/commons/8/8b/Marseille%2C_Fort_Saint-Jean%2C_view_from_Fort_Saint-Nicolas_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2816,1584,2014-08-20,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
place-richelme-place-des-precheurs,1,Marche-Richelme-Aix.jpg,"The daily vegetable market in place Richelme in Aix-en-Provence ( Bouches-du-Rhône , France).",fretless88,https://commons.wikimedia.org/wiki/File:Marche-Richelme-Aix.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Marche-Richelme-Aix.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2592,1728,24 September 2005 (according to Exif data) 17 November 2007 (original upload date),30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
place-richelme-place-des-precheurs,2,Aix - marché traditionnel.jpg,"Mercado tradicional en plaza Richelme, en Aix-en-Provence ( Bouches-du-Rhône , Francia).",PRA,https://commons.wikimedia.org/wiki/File:Aix_-_march%C3%A9_traditionnel.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Aix_-_march%C3%A9_traditionnel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,1362,1196,Taken on 27 December 2004,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
place-richelme-place-des-precheurs,3,Marché Place Richelme (2852177503).jpg,Marché Place Richelme,mwanasimba from La Réunion,https://commons.wikimedia.org/wiki/File:March%C3%A9_Place_Richelme_(2852177503).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/March%C3%A9_Place_Richelme_%282852177503%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,1600,1200,2007-07-29 10:31,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
