contentId,filePath,headingLevel,sectionTitle,contentType,wordCount,linkCount,imageCount,hash
11_Paris_Long_Stay_v2.0#119,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,월요일 생활모듈 — 관광객이 적은 파리 한 구역을 골라 보기,city-guide,12,0,0,5f7d79e11026e128
11_Paris_Long_Stay_v2.0#120,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,오전 공통,city-guide,18,0,0,1e25bae124aa847f
11_Paris_Long_Stay_v2.0#121,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,오후 선택 모듈,city-guide,65,0,0,dbf525df5aae752c
11_Paris_Long_Stay_v2.0#122,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,17. Day 13 — 10월 6일 화요일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#123,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Orsay와 Mary Cassatt — 개막일은 짧고 집중해서,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#124,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-099|type=photo|status=pre-publication|strategy=licensed-or-direct}} Musée d’Orsay 대시계와 센강,city-guide,85,0,0,b88d302eb31a34b8
11_Paris_Long_Stay_v2.0#125,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,관람 규칙,city-guide,28,0,0,d5c2a977b2a1e398
11_Paris_Long_Stay_v2.0#126,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,18. Day 14 — 10월 7일 수요일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#127,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Bourse de Commerce 개막과 Montorgueil — 현대 파리의 선택일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#128,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-100|type=photo|status=travel-capture|strategy=direct-shot}} Bourse de Commerce 원형 전시장,city-guide,83,0,0,32a745a6270a90e3
11_Paris_Long_Stay_v2.0#129,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,대체 규칙,city-guide,20,0,0,e40a012df985eebf
11_Paris_Long_Stay_v2.0#130,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,19. Day 15 — 10월 8일 목요일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#131,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,근교 옵션 2: Giverny 또는 Monet의 파리,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#132,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,A. Giverny — 정원과 마을,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#133,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-101|type=photo|status=pre-publication|strategy=licensed-or-direct}} Giverny 수련정원과 일본식 다리,city-guide,72,0,0,bf3d71912d550689
11_Paris_Long_Stay_v2.0#134,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,B. 파리 기본 대체 — Orangerie와 Tuileries,city-guide,24,0,0,fdc47a06843d9635
11_Paris_Long_Stay_v2.0#135,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,선택 기준,city-guide,20,0,0,b0add959dcc112fe
11_Paris_Long_Stay_v2.0#136,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,20. Day 16 — 10월 9일 금요일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#137,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,"마지막 선택, 송별저녁, 떠날 준비",city-guide,86,0,0,0580fccd7b054c4e
11_Paris_Long_Stay_v2.0#138,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,최종 선택 우선순위,city-guide,34,0,0,e915387052310d01
11_Paris_Long_Stay_v2.0#139,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,21. Day 17 — 10월 10일 토요일,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#140,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,파리의 마지막 아침과 귀국,city-guide,87,0,0,3ec59f0baa665b99
11_Paris_Long_Stay_v2.0#141,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,21. 일정 교체 매트릭스,city-guide,65,0,0,e1e4af248e59e19e
11_Paris_Long_Stay_v2.0#142,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,21A. 실행성 감사 — 16박 운영판,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#143,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,날짜별 핵심 통제표,city-guide,293,0,0,f02e54640fc08f00
11_Paris_Long_Stay_v2.0#144,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,예약 충돌 방지 규칙,city-guide,67,0,0,7c4fab3e962fb47b
11_Paris_Long_Stay_v2.0#145,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,21B. 출발 전 예약 게이트,city-guide,76,0,0,440f08e3f4c51162
11_Paris_Long_Stay_v2.0#146,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,Layer 2. 파리 이해 · 동네 · 추천등급 · 문화 선택,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#147,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,22. 파리를 ‘거대한 관광지’가 아니라 생활도시로 읽는 법,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#148,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,22.1 세 개의 파리,city-guide,58,0,0,d3a8b8b16c47ed32
11_Paris_Long_Stay_v2.0#149,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,22.2 같은 장소를 다시 가는 것이 핵심,city-guide,32,0,0,d04aadb70e455ab3
11_Paris_Long_Stay_v2.0#150,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,23. 숙소 생활권 비교,city-guide,124,0,0,bd6f0b4c20c29d1d
11_Paris_Long_Stay_v2.0#151,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,최종 권고,city-guide,33,0,0,28edf45b9155fbbe
11_Paris_Long_Stay_v2.0#152,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,24. 추천등급,city-guide,173,0,0,13ba954363a2de67
11_Paris_Long_Stay_v2.0#153,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,전시 · 미술관 — 2026년 가을,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#154,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,2026년 가을 전시 캘린더,city-guide,92,0,0,8bd290770c88b526
11_Paris_Long_Stay_v2.0#155,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Cezanne et nous — Grand Palais {{grade:essential|필수}},city-guide,4,0,0,578de72162d544f2
11_Paris_Long_Stay_v2.0#156,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,무엇인가 — 세잔이 아니라 세잔 이후를 본다,city-guide,57,0,0,bbc05c9bd5d93284
11_Paris_Long_Stay_v2.0#157,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,핵심 — 왜 이 순서가 옳은가,city-guide,64,0,0,f81ed4ddbb9f3965
11_Paris_Long_Stay_v2.0#158,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,관람 요령,city-guide,114,0,0,65276ea502f4c85b
11_Paris_Long_Stay_v2.0#159,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,실용,city-guide,48,0,0,3c3de19f0f688a16
11_Paris_Long_Stay_v2.0#160,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Mary Cassatt. L'indépendante — Musée d'Orsay {{grade:essential|필수}},city-guide,6,0,0,24f83338a534d9b6
11_Paris_Long_Stay_v2.0#161,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,무엇인가 — 프랑스가 100년 만에 여는 전시,city-guide,42,0,0,0c37b4a32149c226
11_Paris_Long_Stay_v2.0#162,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,누구인가,city-guide,70,0,0,9da01d0aa8adb682
11_Paris_Long_Stay_v2.0#163,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,⚠ 개막 당일이라는 것,city-guide,77,0,0,3bf398d254e78878
11_Paris_Long_Stay_v2.0#164,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,함께 보는 것 — Bartholdi,city-guide,22,0,0,f92c8f61d1193b69
11_Paris_Long_Stay_v2.0#165,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,실용,city-guide,15,0,0,7b39476bc5d0f593
11_Paris_Long_Stay_v2.0#166,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Musée du Louvre {{grade:essential|필수}},city-guide,4,0,0,46dca0495fbd1a94
11_Paris_Long_Stay_v2.0#167,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,원칙 — 완주하지 않는다,city-guide,44,0,0,a6983aa9b6deb46a
11_Paris_Long_Stay_v2.0#168,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,화요일 휴관이라 월요일에 배정했다,city-guide,23,0,0,5c871ba7f906a3bf
11_Paris_Long_Stay_v2.0#169,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,실용 — 저장소 자료 기준,city-guide,48,0,0,0434063f40ff0270
11_Paris_Long_Stay_v2.0#170,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Musée de l'Orangerie {{grade:priority|우선추천}},city-guide,5,0,0,9e38f560b5620e12
11_Paris_Long_Stay_v2.0#171,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,2026년은 모네 사후 100주년이다,city-guide,29,0,0,d03a636173121c9b
11_Paris_Long_Stay_v2.0#172,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Giverny와 어느 쪽인가,city-guide,49,0,0,0084149533a58360
11_Paris_Long_Stay_v2.0#173,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Bourse de Commerce — Pinault Collection {{grade:optional|선택}},city-guide,80,0,0,142087b8622ccd60
11_Paris_Long_Stay_v2.0#174,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,BnF Richelieu {{grade:priority|우선추천}},city-guide,55,0,0,803e3f8d4db0ddc2
11_Paris_Long_Stay_v2.0#175,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,실용 — 저장소 자료 기준,city-guide,91,0,0,805a95b7059e7e2c
11_Paris_Long_Stay_v2.0#176,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Musée Marmottan Monet {{grade:alternative|대체}},city-guide,27,0,0,b3b1df70fd0d8d9a
11_Paris_Long_Stay_v2.0#177,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,Centre Pompidou {{grade:excluded|제외}},city-guide,72,0,0,98908c35557e44c6
11_Paris_Long_Stay_v2.0#178,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,미술관 선택 원칙,city-guide,98,0,0,7363945227443dca
11_Paris_Long_Stay_v2.0#179,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,25. 주요 미술관·특별전 실용 가이드,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#180,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,"25.1 Louvre — 필수, 1회만",city-guide,68,0,0,9c87cb93c23d561d
11_Paris_Long_Stay_v2.0#181,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,25.2 Musée d’Orsay — 이번 체류의 핵심 미술관,city-guide,29,0,0,13971965a84328ab
11_Paris_Long_Stay_v2.0#182,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,25.3 Grand Palais — Cézanne et nous,city-guide,23,0,0,d33b9e475d5eb684
11_Paris_Long_Stay_v2.0#183,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,25.4 Musée de l’Orangerie — Giverny 대체,city-guide,20,0,0,102056d895fb17b7
11_Paris_Long_Stay_v2.0#184,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,25.5 Bourse de Commerce — 10/7 이후,city-guide,19,0,0,3078fac58adbff70
11_Paris_Long_Stay_v2.0#185,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,25.6 Centre Pompidou 대체,city-guide,26,0,0,d96469322882b81d
11_Paris_Long_Stay_v2.0#186,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,26. 도서관·서점,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#187,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,BnF Richelieu — 우선 추천,city-guide,39,0,0,a0d35dd1fea7f098
11_Paris_Long_Stay_v2.0#188,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,서점 선택,city-guide,51,0,0,6a01cff3f3d16249
11_Paris_Long_Stay_v2.0#189,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,공연과 축구 — 저녁을 쓰는 법,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#190,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,공연 — 주 1–2회,city-guide,62,0,0,685c5f0641b819ae
11_Paris_Long_Stay_v2.0#191,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,축구,city-guide,54,0,0,45214672c0c32d7a
11_Paris_Long_Stay_v2.0#192,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,27. 공연 선택 가이드,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#193,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-102|type=photo|status=pre-publication|strategy=licensed-or-direct}} Palais Garnier의 객석과 샹들리에,city-guide,9,0,0,b0393e16a125a698
11_Paris_Long_Stay_v2.0#194,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,27.1 기본 공연 1 — Philharmonie de Paris,city-guide,21,0,0,b4eb27ddf170a8fd
11_Paris_Long_Stay_v2.0#195,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,27.2 공연 2 — 오페라·발레,city-guide,46,0,0,e0ced2669dbb88f5
11_Paris_Long_Stay_v2.0#196,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,27.3 연극·재즈 대안,city-guide,29,0,0,e5fdf9732d7d696e
11_Paris_Long_Stay_v2.0#197,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,예약 원칙,city-guide,24,0,0,a7b04933c902e079
11_Paris_Long_Stay_v2.0#198,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,28. 축구 경기 전략,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#199,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-103|type=photo|status=pre-publication|strategy=licensed-or-direct}} Parc des Princes 야간경기,city-guide,6,0,0,7af4f603bb1723fa
11_Paris_Long_Stay_v2.0#200,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,현재 판단,city-guide,43,0,0,762aeac70a3d51b8
11_Paris_Long_Stay_v2.0#201,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,경기 우선순위,city-guide,37,0,0,94ca80431ecdef5c
11_Paris_Long_Stay_v2.0#202,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,안전·귀가,city-guide,26,0,0,a9cb7b7c528aad20
11_Paris_Long_Stay_v2.0#203,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,근교 — 두 번뿐이다,city-guide,22,0,0,32988befe16a7d19
11_Paris_Long_Stay_v2.0#204,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Versailles {{grade:priority|우선추천}} — Day 36 A안,city-guide,4,0,0,e4dd3b228252f9b8
11_Paris_Long_Stay_v2.0#205,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,4,⚠ 왕실 예배당 특별 개방을 놓친다,city-guide,51,0,0,ee2d1778798096c8
11_Paris_Long_Stay_v2.0#206,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,4,판단 기준,city-guide,46,0,0,df2b2a9a365f8863
11_Paris_Long_Stay_v2.0#207,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,4,실용,city-guide,19,0,0,8e24149443d79b7b
11_Paris_Long_Stay_v2.0#208,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Giverny {{grade:priority|우선추천}} — Day 41 A안,city-guide,10,0,0,3f9269b18498bb3c
11_Paris_Long_Stay_v2.0#209,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,4,⚠ 시즌 마감이 가깝다,city-guide,44,0,0,abd5394379e8ee53
11_Paris_Long_Stay_v2.0#210,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,4,B안이 강한 해다,city-guide,39,0,0,0618b30f5d04e3b4
11_Paris_Long_Stay_v2.0#211,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,29. 근교 옵션,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#212,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,29.1 Versailles — 대표성 1순위,city-guide,33,0,0,a1cbc88c42015892
11_Paris_Long_Stay_v2.0#213,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,29.2 Giverny — 미술과 정원 1순위,city-guide,44,0,0,c466b6ee8142feb7
11_Paris_Long_Stay_v2.0#214,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,대체 후보,city-guide,31,0,0,81ebec37a977c53c
11_Paris_Long_Stay_v2.0#215,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,Layer 3. 숙소 · 음식 · 시장 · 운동 · 교통 · 안전 · 예약,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#216,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,30. 숙소 선정 전략,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#217,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,30.1 16박에 필요한 조건,city-guide,35,0,0,dcda6ffc0c5d0e8a
11_Paris_Long_Stay_v2.0#218,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,30.2 실제 숙소 후보,city-guide,113,0,0,e445723e2cd4cc2c
11_Paris_Long_Stay_v2.0#219,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,30.3 숙소 선택 의사결정,city-guide,30,0,0,52b935376cc98fb1
11_Paris_Long_Stay_v2.0#220,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,반드시 서면 확인,city-guide,35,0,0,98c6f6439d113ed5
11_Paris_Long_Stay_v2.0#221,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,31. 시장과 장보기,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#222,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,{{VISUAL:VIS-PHOTO-104|type=photo|status=travel-capture|strategy=direct-shot}} Marché Monge에서 장을 보는 주민들,city-guide,69,0,0,d0030332b8da21df
11_Paris_Long_Stay_v2.0#223,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,주간 구매 패턴,city-guide,45,0,0,32bb7b5c1edc042e
11_Paris_Long_Stay_v2.0#224,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,시장에서 살 것,city-guide,49,0,0,9cc82894302ef9f0
11_Paris_Long_Stay_v2.0#225,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,먹거리 — 16박의 식사 구조,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#226,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,16박의 식사 구조,city-guide,54,0,0,faf1322a67fdc620
11_Paris_Long_Stay_v2.0#227,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,시장 — 주간 패턴,city-guide,57,0,0,2a0d86a6519e7476
11_Paris_Long_Stay_v2.0#228,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,파리에서 먹을 것,city-guide,94,0,0,59046838f8523325
11_Paris_Long_Stay_v2.0#229,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,32. 레스토랑과 파리 식사체계,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#230,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,32.1 저녁 배분,city-guide,20,0,0,16e598c633df8e2a
11_Paris_Long_Stay_v2.0#231,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,32.2 추천 식당,city-guide,148,0,0,69ad85f2cf6793a9
11_Paris_Long_Stay_v2.0#232,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,32.3 공연일 식사,city-guide,30,0,0,b38132a69aebb0f3
11_Paris_Long_Stay_v2.0#233,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,운동 — 43일차의 몸,city-guide,46,0,0,a9ffc9578b5f9aa1
11_Paris_Long_Stay_v2.0#234,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,33. 운동·러닝·Julia 선택 수영,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#235,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,33.1 Jason 러닝,city-guide,48,0,0,e4f0fe2cef5936c0
11_Paris_Long_Stay_v2.0#236,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,33.2 강도,city-guide,18,0,0,99cb1c2eb79e7f69
11_Paris_Long_Stay_v2.0#237,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,33.3 Julia 선택 수영,city-guide,53,0,0,c8f52b1dd708d286
11_Paris_Long_Stay_v2.0#238,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,교통 — 16박의 이동 구조,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#239,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,승차권,city-guide,53,0,0,702611cd882d5d89
11_Paris_Long_Stay_v2.0#240,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,도착 — Day 27,city-guide,26,0,0,d0e7ae91d8ac5294
11_Paris_Long_Stay_v2.0#241,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,야간 귀가,city-guide,35,0,0,393b088fc8cd3f23
11_Paris_Long_Stay_v2.0#242,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,안전,city-guide,39,0,0,2662e5e6775d9002
11_Paris_Long_Stay_v2.0#243,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,34. 대중교통·문전 이동,city-guide,0,0,0,
11_Paris_Long_Stay_v2.0#244,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,34.1 추천 승차권,city-guide,55,0,0,b6c04476ae94c2b7
11_Paris_Long_Stay_v2.0#245,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,34.2 핵심 문전시간,city-guide,41,0,0,9864afa97c38c25e
11_Paris_Long_Stay_v2.0#246,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,34.3 야간 귀가,city-guide,30,0,0,448705547c33e830
11_Paris_Long_Stay_v2.0#247,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,35. 치안과 일상 안전,city-guide,18,0,0,70c40644d7d7f8c6
11_Paris_Long_Stay_v2.0#248,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,기본 규칙,city-guide,43,0,0,184792440556bf57
11_Paris_Long_Stay_v2.0#249,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,숙소권 판단,city-guide,26,0,0,94ce07232b5d5e5f
11_Paris_Long_Stay_v2.0#250,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,36. 2026년 특별 이벤트와 변동요인,city-guide,77,0,0,fded6a466cfab351
11_Paris_Long_Stay_v2.0#251,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,37. 우천·파업·피로 대체안,city-guide,50,0,0,0c8886ceb076f6dd
11_Paris_Long_Stay_v2.0#252,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,가장 먼저 삭제할 것,city-guide,20,0,0,c67fe82a19b79eaa
11_Paris_Long_Stay_v2.0#253,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,끝까지 유지할 것,city-guide,18,0,0,6df991ecb3cb31ad
11_Paris_Long_Stay_v2.0#254,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,2,38. 예약카드,city-guide,116,0,0,b14366d36bd79bc4
11_Paris_Long_Stay_v2.0#255,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,1,경비 — 예산 설계,city-guide,17,0,0,d38682f3e1d66e2c
11_Paris_Long_Stay_v2.0#256,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,16박 구조 (2인),city-guide,42,0,0,2ac0f8a2092b4eb3
11_Paris_Long_Stay_v2.0#257,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,입장료 — 확인된 값,city-guide,34,0,0,5062243d9f7f0f04
11_Paris_Long_Stay_v2.0#258,source/CURRENT/20_Regional_Chapters/11_Paris_Long_Stay_v2.0.md,3,Paris Museum Pass 판단,city-guide,49,0,0,f69d5e8df8d866d4
