placeId,fact_key,status,priority,last_attempt,blocked_reason,phone,source_hint,region,grade,displayName,days
marseille,closed,FRESH,P0,2026-08-17,,+33 4 84 35 13 13,,aix,essential,Marseille (당일치기 축),14
marseille,hours,FRESH,P0,2026-08-25,,+33 4 84 35 13 13,https://mucem.org/questions-frequentes/,aix,essential,Marseille (당일치기 축),14
marseille,booking,FRESH,P0,2026-08-17,,+33 4 84 35 13 13,https://www.mucem.org/infos-pratiques,aix,essential,Marseille (당일치기 축),14
marseille,price_adult,MISSING,P1,,,+33 4 84 35 13 13,,aix,essential,Marseille (당일치기 축),14
marseille,getting_there,MISSING,P1,,,+33 4 84 35 13 13,,aix,essential,Marseille (당일치기 축),14
marseille,duration,MISSING,P2,,,+33 4 84 35 13 13,,aix,essential,Marseille (당일치기 축),14
menerbes,closed,FRESH,P0,2026-08-17,,04 90 72 22 05,https://www.menerbes.fr/en/street-market/,luberon,priority,Ménerbes,
menerbes,hours,FRESH,P0,2026-08-17,,04 90 72 22 05,https://www.menerbes.fr/events/marche/,luberon,priority,Ménerbes,
menerbes,booking,FRESH,P0,2026-08-17,,04 90 72 22 05,https://www.menerbes.fr/en/street-market/,luberon,priority,Ménerbes,
menerbes,price_adult,MISSING,P1,,,04 90 72 22 05,,luberon,priority,Ménerbes,
menerbes,getting_there,MISSING,P1,,,04 90 72 22 05,,luberon,priority,Ménerbes,
menerbes,duration,STALE,P2,,,04 90 72 22 05,원고 08_Luberon_Farmhouse_v2.0.md L1418,luberon,priority,Ménerbes,
mercat-concepcio,closed,FRESH,P0,2026-08-21,,,https://www.laconcepcio.cat/,barcelona,priority,Mercat de la Concepció,3
mercat-concepcio,hours,FRESH,P0,2026-08-21,,,https://www.laconcepcio.cat/,barcelona,priority,Mercat de la Concepció,3
mercat-concepcio,booking,FRESH,P0,2026-08-21,,,https://www.laconcepcio.cat/,barcelona,priority,Mercat de la Concepció,3
mercat-concepcio,price_adult,MISSING,P1,,,,,barcelona,priority,Mercat de la Concepció,3
mercat-concepcio,getting_there,MISSING,P1,,,,,barcelona,priority,Mercat de la Concepció,3
mercat-concepcio,duration,FRESH,P2,2026-08-21,,,FCR-02 Editorial,barcelona,priority,Mercat de la Concepció,3
mercat-del-lleo,closed,FRESH,P0,2026-08-21,,,https://www.mercatdelleo.cat/,girona,priority,Mercat del Lleó,
mercat-del-lleo,hours,FRESH,P0,2026-08-21,,,https://www.mercatdelleo.cat/,girona,priority,Mercat del Lleó,
mercat-del-lleo,booking,FRESH,P0,2026-08-21,,,https://www.mercatdelleo.cat/,girona,priority,Mercat del Lleó,
mercat-del-lleo,price_adult,MISSING,P1,,,,,girona,priority,Mercat del Lleó,
mercat-del-lleo,getting_there,MISSING,P1,,,,,girona,priority,Mercat del Lleó,
mercat-del-lleo,duration,FRESH,P2,2026-08-21,,,FCR-02 Editorial,girona,priority,Mercat del Lleó,
monaco,closed,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,priority,Monaco,10
monaco,hours,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,priority,Monaco,10
monaco,booking,FRESH,P0,2026-08-17,,,https://palais.mc/fr/musees-et-visites/vente-des-places-en-ligne-1-31.html,nice,priority,Monaco,10
monaco,price_adult,MISSING,P1,,,,,nice,priority,Monaco,10
monaco,getting_there,MISSING,P1,,,,,nice,priority,Monaco,10
monaco,duration,STALE,P2,,,,원고 06_Nice_Cote_d_Azur_v2.0.md L400,nice,priority,Monaco,10
monaco-walk,closed,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
monaco-walk,hours,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
monaco-walk,booking,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
monaco-walk,price_adult,MISSING,P1,,,,,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
monaco-walk,getting_there,MISSING,P1,,,,,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
monaco-walk,duration,MISSING,P2,,,,,nice,essential,Monaco Rocher–Port–Monte Carlo Walk,
montagne-sainte-victoire-terrain-des-peintres,closed,MISSING,P0,2026-08-17,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montagne-sainte-victoire-terrain-des-peintres,hours,MISSING,P0,2026-08-17,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montagne-sainte-victoire-terrain-des-peintres,booking,MISSING,P0,2026-08-17,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montagne-sainte-victoire-terrain-des-peintres,price_adult,STALE,P1,,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montagne-sainte-victoire-terrain-des-peintres,getting_there,MISSING,P1,,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montagne-sainte-victoire-terrain-des-peintres,duration,MISSING,P2,,,,,aix,priority,Montagne Sainte-Victoire · Terrain des Peintres,
montmartre-south-pigalle,closed,FRESH,P0,2026-08-17,,+33 1 53 41 89 00,https://www.sacre-coeur-montmartre.com/english/,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montmartre-south-pigalle,hours,FRESH,P0,2026-08-17,,+33 1 53 41 89 00,https://www.sacre-coeur-montmartre.com/english/,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montmartre-south-pigalle,booking,BLOCKED,P0,,지구 단위 항목 — 예약 대상 아님,+33 1 53 41 89 00,,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montmartre-south-pigalle,price_adult,MISSING,P1,,,+33 1 53 41 89 00,,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montmartre-south-pigalle,getting_there,MISSING,P1,,,+33 1 53 41 89 00,,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montmartre-south-pigalle,duration,MISSING,P2,,,+33 1 53 41 89 00,,paris,essential,Montmartre · South Pigalle (Sacré-Cœur 포함),40
montorgueil,closed,BLOCKED,P0,,지구 단위 항목 — 단일 공식 운영정보 없음,,,paris,priority,Montorgueil,
montorgueil,hours,BLOCKED,P0,,지구 단위 항목 — 공식 운영시간 없음,,,paris,priority,Montorgueil,
montorgueil,booking,BLOCKED,P0,,지구 단위 항목 — 예약 대상 아님,,,paris,priority,Montorgueil,
montorgueil,price_adult,MISSING,P1,,,,,paris,priority,Montorgueil,
montorgueil,getting_there,MISSING,P1,,,,,paris,priority,Montorgueil,
montorgueil,duration,MISSING,P2,,,,,paris,priority,Montorgueil,
moustiers-sainte-marie,closed,MISSING,P0,,,,,verdon,essential,Moustiers-Sainte-Marie,12;13
moustiers-sainte-marie,hours,FRESH,P0,2026-08-28,,,https://provence-alpes-cotedazur.com/en/things-to-do/culture-and-heritage/places/chapelle-notre-dame-de-beauvoir-moustiers-sainte-marie-en-4067124/,verdon,essential,Moustiers-Sainte-Marie,12;13
moustiers-sainte-marie,booking,MISSING,P0,,,,,verdon,essential,Moustiers-Sainte-Marie,12;13
moustiers-sainte-marie,price_adult,MISSING,P1,,,,,verdon,essential,Moustiers-Sainte-Marie,12;13
moustiers-sainte-marie,getting_there,MISSING,P1,,,,,verdon,essential,Moustiers-Sainte-Marie,12;13
moustiers-sainte-marie,duration,MISSING,P2,,,,,verdon,essential,Moustiers-Sainte-Marie,12;13
mucem,closed,FRESH,P0,2026-08-17,,+33 4 84 35 13 13,2026-08-17 신규 검증,aix,essential,Mucem,14
mucem,hours,FRESH,P0,2026-08-25,,+33 4 84 35 13 13,https://mucem.org/questions-frequentes/,aix,essential,Mucem,14
mucem,booking,FRESH,P0,2026-08-17,,+33 4 84 35 13 13,https://www.mucem.org/infos-pratiques,aix,essential,Mucem,14
mucem,price_adult,FRESH,P1,2026-08-17,,+33 4 84 35 13 13,2026-08-17 신규 검증,aix,essential,Mucem,14
mucem,getting_there,MISSING,P1,,,+33 4 84 35 13 13,,aix,essential,Mucem,14
mucem,duration,MISSING,P2,,,+33 4 84 35 13 13,,aix,essential,Mucem,14
musee-chagall,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,alternative,Musée Chagall,8;9;11
musee-chagall,hours,FRESH,P2,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,alternative,Musée Chagall,8;9;11
musee-chagall,booking,MISSING,P2,,,,,nice,alternative,Musée Chagall,8;9;11
musee-chagall,price_adult,FRESH,P2,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,alternative,Musée Chagall,8;9;11
musee-d-orsay,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),paris,essential,Musée d'Orsay,32;39
musee-d-orsay,hours,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),paris,essential,Musée d'Orsay,32;39
musee-d-orsay,booking,BLOCKED,P0,,musee-orsay.fr HTTP 403 (2회 시도),,,paris,essential,Musée d'Orsay,32;39
musee-d-orsay,price_adult,FRESH,P1,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),paris,essential,Musée d'Orsay,32;39
musee-d-orsay,getting_there,MISSING,P1,,,,,paris,essential,Musée d'Orsay,32;39
musee-d-orsay,duration,MISSING,P2,,,,,paris,essential,Musée d'Orsay,32;39
musee-de-l-orangerie,closed,BLOCKED,P0,,musee-orangerie.fr HTTP 403 (2회 시도),,,paris,priority,Musée de l'Orangerie,33
musee-de-l-orangerie,hours,BLOCKED,P0,,musee-orangerie.fr HTTP 403 (2회 시도),,,paris,priority,Musée de l'Orangerie,33
musee-de-l-orangerie,booking,BLOCKED,P0,,musee-orangerie.fr HTTP 403 (2회 시도),,,paris,priority,Musée de l'Orangerie,33
musee-de-l-orangerie,price_adult,BLOCKED,P1,2026-08-17,일반 성인 요금·휴관 요일 공식 페이지 403/404 — 확인 실패,,2026-08-17 신규 검증,paris,priority,Musée de l'Orangerie,33
musee-de-l-orangerie,getting_there,MISSING,P1,,,,,paris,priority,Musée de l'Orangerie,33
musee-de-l-orangerie,duration,MISSING,P2,,,,,paris,priority,Musée de l'Orangerie,33
musee-de-la-photographie-charles-negre,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),nice,optional,Musée de la Photographie Charles Nègre,11
musee-de-la-photographie-charles-negre,hours,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),nice,optional,Musée de la Photographie Charles Nègre,11
musee-de-la-photographie-charles-negre,booking,MISSING,P2,,,,,nice,optional,Musée de la Photographie Charles Nègre,11
musee-de-la-photographie-charles-negre,price_adult,MISSING,P2,,,,,nice,optional,Musée de la Photographie Charles Nègre,11
musee-des-beaux-arts-lyon,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),lyon,alternative,Musée des Beaux-Arts,24;25
musee-des-beaux-arts-lyon,hours,MISSING,P2,,,,,lyon,alternative,Musée des Beaux-Arts,24;25
musee-des-beaux-arts-lyon,booking,MISSING,P2,,,,,lyon,alternative,Musée des Beaux-Arts,24;25
musee-des-beaux-arts-lyon,price_adult,MISSING,P2,,,,,lyon,alternative,Musée des Beaux-Arts,24;25
musee-des-tissus,closed,FRESH,P0,2026-08-17,,,https://www.museedestissus.fr/informations-pratiques/,lyon,alternative,Musée des Tissus,25
musee-des-tissus,hours,BLOCKED,P2,2026-08-16,공식은 '폐관 중'만 안내 · 비엔날레 예외 개관 미확인 — 확정 서술 금지,,2026-08-16 확정 원장 (공식 소스 검증 완료),lyon,alternative,Musée des Tissus,25
musee-des-tissus,booking,MISSING,P2,,,,,lyon,alternative,Musée des Tissus,25
musee-des-tissus,price_adult,MISSING,P2,,,,,lyon,alternative,Musée des Tissus,25
musee-du-louvre,closed,FRESH,P0,2026-08-16,,+33 1 40 20 53 17,2026-08-16 확정 원장 (공식 소스 검증 완료),paris,essential,Musée du Louvre,35
musee-du-louvre,hours,FRESH,P0,2026-08-17,,+33 1 40 20 53 17,https://www.louvre.fr/en/visit,paris,essential,Musée du Louvre,35
musee-du-louvre,booking,FRESH,P0,2026-08-17,,+33 1 40 20 53 17,https://www.louvre.fr/en/visit,paris,essential,Musée du Louvre,35
musee-du-louvre,price_adult,FRESH,P1,2026-08-16,,+33 1 40 20 53 17,2026-08-16 확정 원장 (공식 소스 검증 완료),paris,essential,Musée du Louvre,35
musee-du-louvre,getting_there,MISSING,P1,,,+33 1 40 20 53 17,,paris,essential,Musée du Louvre,35
musee-du-louvre,duration,MISSING,P2,,,+33 1 40 20 53 17,,paris,essential,Musée du Louvre,35
musee-explorations-du-monde,closed,FRESH,P0,2026-08-17,,04 89 82 26 26,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Musée des explorations du monde (Le Suquet),
musee-explorations-du-monde,hours,FRESH,P0,2026-08-17,,04 89 82 26 26,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Musée des explorations du monde (Le Suquet),
musee-explorations-du-monde,booking,FRESH,P0,2026-08-17,,04 89 82 26 26,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Musée des explorations du monde (Le Suquet),
musee-explorations-du-monde,price_adult,MISSING,P1,,,04 89 82 26 26,,nice,essential,Musée des explorations du monde (Le Suquet),
musee-explorations-du-monde,getting_there,MISSING,P1,,,04 89 82 26 26,,nice,essential,Musée des explorations du monde (Le Suquet),
musee-explorations-du-monde,duration,MISSING,P2,,,04 89 82 26 26,,nice,essential,Musée des explorations du monde (Le Suquet),
musee-gadagne,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),lyon,alternative,Musée Gadagne,24
musee-gadagne,hours,MISSING,P2,,,,,lyon,alternative,Musée Gadagne,24
musee-gadagne,booking,MISSING,P2,,,,,lyon,alternative,Musée Gadagne,24
musee-gadagne,price_adult,MISSING,P2,,,,,lyon,alternative,Musée Gadagne,24
musee-granet,closed,FRESH,P0,2026-08-17,,+33 4 42 52 88 32,https://www.museegranet-aixenprovence.fr/infos-pratiques,aix,essential,Musée Granet,15
musee-granet,hours,FRESH,P0,2026-08-25,,+33 4 42 52 88 32,https://www.museegranet-aixenprovence.fr/en/practical-informations-1/opening-hours-and-admissions,aix,essential,Musée Granet,15
musee-granet,booking,FRESH,P0,2026-08-17,,+33 4 42 52 88 32,https://www.museegranet-aixenprovence.fr/infos-pratiques,aix,essential,Musée Granet,15
musee-granet,price_adult,FRESH,P1,2026-08-25,,+33 4 42 52 88 32,https://www.museegranet-aixenprovence.fr/en/practical-informations-1/opening-hours-and-admissions,aix,essential,Musée Granet,15
musee-granet,getting_there,MISSING,P1,,,+33 4 42 52 88 32,,aix,essential,Musée Granet,15
musee-granet,duration,STALE,P2,,,+33 4 42 52 88 32,원고 07_Aix_en_Provence_v2.0.md L1479,aix,essential,Musée Granet,15
musee-marmottan-monet,closed,FRESH,P0,2026-08-17,,+33 1 44 96 50 33,https://www.marmottan.fr/en/informations-pratiques/,paris,alternative,Musée Marmottan Monet,36
musee-marmottan-monet,hours,MISSING,P2,,,+33 1 44 96 50 33,,paris,alternative,Musée Marmottan Monet,36
musee-marmottan-monet,booking,MISSING,P2,,,+33 1 44 96 50 33,,paris,alternative,Musée Marmottan Monet,36
musee-marmottan-monet,price_adult,MISSING,P2,,,+33 1 44 96 50 33,,paris,alternative,Musée Marmottan Monet,36
musee-matisse-nice,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,alternative,Musée Matisse,8;9;11
musee-matisse-nice,hours,MISSING,P2,,,,,nice,alternative,Musée Matisse,8;9;11
musee-matisse-nice,booking,MISSING,P2,,,,,nice,alternative,Musée Matisse,8;9;11
musee-matisse-nice,price_adult,MISSING,P2,,,,,nice,alternative,Musée Matisse,8;9;11
musee-picasso-antibes,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Musée Picasso Antibes,
musee-picasso-antibes,hours,FRESH,P2,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Musée Picasso Antibes,
musee-picasso-antibes,booking,MISSING,P2,,,,,nice,none,Musée Picasso Antibes,
musee-picasso-antibes,price_adult,FRESH,P2,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Musée Picasso Antibes,
museu-de-maricel,closed,FRESH,P0,2026-08-17,,+34 93 894 03 64,https://museusdesitges.cat/en/schedule,barcelona,essential,Museu de Maricel,4
museu-de-maricel,hours,FRESH,P0,2026-08-17,,+34 93 894 03 64,https://museusdesitges.cat/en/schedule,barcelona,essential,Museu de Maricel,4
museu-de-maricel,booking,BLOCKED,P0,2026-08-17,공식 일정 페이지에 예약 필요 여부 미게재; 요금 페이지 404,+34 93 894 03 64,https://museusdesitges.cat/en/schedule,barcelona,essential,Museu de Maricel,4
museu-de-maricel,price_adult,MISSING,P1,,,+34 93 894 03 64,,barcelona,essential,Museu de Maricel,4
museu-de-maricel,getting_there,MISSING,P1,,,+34 93 894 03 64,,barcelona,essential,Museu de Maricel,4
museu-de-maricel,duration,STALE,P2,,,+34 93 894 03 64,원고 04_Barcelona_Sitges_v2.0.md L1428,barcelona,essential,Museu de Maricel,4
museum-of-jewish-history,closed,FRESH,P0,2026-08-17,,+34 972 216 761,https://www.girona.cat/turisme/cat/museus_call.php,girona,none,Museum of Jewish History,
museum-of-jewish-history,hours,FRESH,P2,2026-08-17,,+34 972 216 761,2026-08-17 신규 검증,girona,none,Museum of Jewish History,
museum-of-jewish-history,booking,MISSING,P2,,,+34 972 216 761,,girona,none,Museum of Jewish History,
museum-of-jewish-history,price_adult,FRESH,P2,2026-08-17,,+34 972 216 761,2026-08-17 신규 검증,girona,none,Museum of Jewish History,
navigo-idfm,closed,BLOCKED,P0,,iledefrance-mobilites.fr HTTP 403 (2회 시도),,,paris,none,Navigo · IDFM (Paris 교통),
navigo-idfm,hours,MISSING,P2,,,,,paris,none,Navigo · IDFM (Paris 교통),
navigo-idfm,booking,MISSING,P2,,,,,paris,none,Navigo · IDFM (Paris 교통),
navigo-idfm,price_adult,FRESH,P2,2026-08-17,,,2026-08-17 신규 검증,paris,none,Navigo · IDFM (Paris 교통),
nice-walk,closed,FRESH,P0,2026-08-17,,,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,nice,essential,Nice Old Town–Castle Hill Walk,
nice-walk,hours,FRESH,P0,2026-08-17,,,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,nice,essential,Nice Old Town–Castle Hill Walk,
nice-walk,booking,FRESH,P0,2026-08-17,,,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,nice,essential,Nice Old Town–Castle Hill Walk,
nice-walk,price_adult,STALE,P1,,,,,nice,essential,Nice Old Town–Castle Hill Walk,
nice-walk,getting_there,MISSING,P1,,,,,nice,essential,Nice Old Town–Castle Hill Walk,
nice-walk,duration,MISSING,P2,,,,,nice,essential,Nice Old Town–Castle Hill Walk,
nocturnes-avignon-musees,closed,MISSING,P0,2026-08-17,,04 90 80 80 00,https://www.avignon.fr/ma-ville/culture/les-musees/,avignon,none,Nocturnes d'Avignon Musées,
nocturnes-avignon-musees,hours,FRESH,P2,2026-08-17,,04 90 80 80 00,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Nocturnes d'Avignon Musées,
nocturnes-avignon-musees,booking,MISSING,P2,,,04 90 80 80 00,,avignon,none,Nocturnes d'Avignon Musées,
nocturnes-avignon-musees,price_adult,FRESH,P2,2026-08-17,,04 90 80 80 00,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Nocturnes d'Avignon Musées,
notre-dame-de-la-garde,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),aix,optional,Notre-Dame de la Garde,14
notre-dame-de-la-garde,hours,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),aix,optional,Notre-Dame de la Garde,14
notre-dame-de-la-garde,booking,MISSING,P2,,,,,aix,optional,Notre-Dame de la Garde,14
notre-dame-de-la-garde,price_adult,MISSING,P2,,,,,aix,optional,Notre-Dame de la Garde,14
notre-dame-de-paris,closed,BLOCKED,P0,,notredamedeparis.fr HTTP 403 (2회 시도),,,paris,essential,Notre-Dame de Paris,29
notre-dame-de-paris,hours,BLOCKED,P0,2026-08-17,공식 시간표 페이지 404 (/en/visit/schedules/ · /horaires-douverture/),,2026-08-17 신규확정 v2.1 (복구본),paris,essential,Notre-Dame de Paris,29
notre-dame-de-paris,booking,FRESH,P0,2026-08-17,,,2026-08-17 신규 검증,paris,essential,Notre-Dame de Paris,29
notre-dame-de-paris,price_adult,FRESH,P1,2026-08-17,,,2026-08-17 신규 검증,paris,essential,Notre-Dame de Paris,29
notre-dame-de-paris,getting_there,MISSING,P1,,,,,paris,essential,Notre-Dame de Paris,29
notre-dame-de-paris,duration,MISSING,P2,,,,,paris,essential,Notre-Dame de Paris,29
onyar,closed,MISSING,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/,girona,priority,Onyar 강변,
onyar,hours,MISSING,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/,girona,priority,Onyar 강변,
onyar,booking,MISSING,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/,girona,priority,Onyar 강변,
onyar,price_adult,MISSING,P1,,,+34 972 010 001,,girona,priority,Onyar 강변,
onyar,getting_there,MISSING,P1,,,+34 972 010 001,,girona,priority,Onyar 강변,
onyar,duration,MISSING,P2,,,+34 972 010 001,,girona,priority,Onyar 강변,
orange,closed,MISSING,P0,,,,,avignon,optional,Orange,
orange,hours,MISSING,P2,,,,,avignon,optional,Orange,
orange,booking,MISSING,P2,,,,https://www.theatre-antique.com/,avignon,optional,Orange,
orange,price_adult,MISSING,P2,,,,,avignon,optional,Orange,
orange,duration,STALE,P2,,,,Provence Day 19 execution plan,avignon,optional,Orange,
palais-des-papes,closed,FRESH,P0,2026-08-17,,+33 4 32 74 32 74,https://www.palais-des-papes.com/fr/informations-pratiques,avignon,essential,Palais des Papes,22
palais-des-papes,hours,FRESH,P0,2026-08-16,,+33 4 32 74 32 74,2026-08-16 확정 원장 (공식 소스 검증 완료),avignon,essential,Palais des Papes,22
palais-des-papes,booking,FRESH,P0,2026-08-16,,+33 4 32 74 32 74,2026-08-16 확정 원장 (공식 소스 검증 완료),avignon,essential,Palais des Papes,22
palais-des-papes,price_adult,FRESH,P1,2026-08-16,,+33 4 32 74 32 74,2026-08-16 확정 원장 (공식 소스 검증 완료),avignon,essential,Palais des Papes,22
palais-des-papes,getting_there,MISSING,P1,,,+33 4 32 74 32 74,,avignon,essential,Palais des Papes,22
palais-des-papes,duration,MISSING,P2,,,+33 4 32 74 32 74,,avignon,essential,Palais des Papes,22
palau-de-maricel,closed,FRESH,P0,2026-08-17,,+34 93 894 03 64,https://museusdesitges.cat/en/schedule,barcelona,priority,Palau de Maricel,
palau-de-maricel,hours,FRESH,P0,2026-08-17,,+34 93 894 03 64,2026-08-17 신규 검증,barcelona,priority,Palau de Maricel,
palau-de-maricel,booking,FRESH,P0,2026-08-17,,+34 93 894 03 64,https://museusdesitges.cat/es/museo/palau-de-maricel/visita-guiada,barcelona,priority,Palau de Maricel,
palau-de-maricel,price_adult,FRESH,P1,2026-08-17,,+34 93 894 03 64,2026-08-17 신규 검증,barcelona,priority,Palau de Maricel,
palau-de-maricel,getting_there,MISSING,P1,,,+34 93 894 03 64,,barcelona,priority,Palau de Maricel,
palau-de-maricel,duration,MISSING,P2,,,+34 93 894 03 64,,barcelona,priority,Palau de Maricel,
pals,closed,FRESH,P0,2026-08-17,,+34 972 637 380,https://www.pals.cat/ca/agenda/mercat-setmanal/,girona,priority,Pals,6
pals,hours,FRESH,P0,2026-08-16,,+34 972 637 380,2026-08-16 확정 원장 (공식 소스 검증 완료),girona,priority,Pals,6
pals,booking,MISSING,P0,2026-08-17,,+34 972 637 380,https://www.pals.cat/ca/,girona,priority,Pals,6
pals,price_adult,MISSING,P1,,,+34 972 637 380,,girona,priority,Pals,6
pals,getting_there,MISSING,P1,,,+34 972 637 380,,girona,priority,Pals,6
pals,duration,MISSING,P2,,,+34 972 637 380,,girona,priority,Pals,6
parc-de-la-tete-d-or,closed,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/parcs/parc-de-la-tete-dor,lyon,priority,Parc de la Tête d'Or,25
parc-de-la-tete-d-or,hours,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/parcs/parc-de-la-tete-dor,lyon,priority,Parc de la Tête d'Or,25
parc-de-la-tete-d-or,booking,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/parcs/parc-de-la-tete-dor,lyon,priority,Parc de la Tête d'Or,25
parc-de-la-tete-d-or,price_adult,STALE,P1,,,,,lyon,priority,Parc de la Tête d'Or,25
parc-de-la-tete-d-or,getting_there,MISSING,P1,,,,,lyon,priority,Parc de la Tête d'Or,25
parc-de-la-tete-d-or,duration,MISSING,P2,,,,,lyon,priority,Parc de la Tête d'Or,25
paris-15e-markets,closed,FRESH,P0,2026-08-19,,,파리시 오픈데이터,paris,priority,파리 15구 요일장,
paris-15e-markets,hours,FRESH,P0,2026-08-19,,,파리시 오픈데이터 marches-decouverts · paris.fr 개별 페이지 · 15구청 3중 확인 — https://opendata.paris.fr/explore/dataset/marches-decouverts/,paris,priority,파리 15구 요일장,
paris-15e-markets,booking,MISSING,P0,,,,,paris,priority,파리 15구 요일장,
paris-15e-markets,price_adult,MISSING,P1,,,,,paris,priority,파리 15구 요일장,
paris-15e-markets,getting_there,FRESH,P1,2026-08-19,,,OpenStreetMap 지오코딩 직선거리 환산,paris,priority,파리 15구 요일장,
paris-15e-markets,duration,MISSING,P2,,,,,paris,priority,파리 15구 요일장,
passeig-de-la-muralla,closed,FRESH,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/monuments_muralla.php,girona,essential,성벽 (Passeig de la Muralla),
passeig-de-la-muralla,hours,FRESH,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/monuments_muralla.php,girona,essential,성벽 (Passeig de la Muralla),
passeig-de-la-muralla,booking,MISSING,P0,2026-08-17,,+34 972 010 001,https://www.girona.cat/turisme/cat/monuments_muralla.php,girona,essential,성벽 (Passeig de la Muralla),
passeig-de-la-muralla,price_adult,MISSING,P1,,,+34 972 010 001,,girona,essential,성벽 (Passeig de la Muralla),
passeig-de-la-muralla,getting_there,MISSING,P1,,,+34 972 010 001,,girona,essential,성벽 (Passeig de la Muralla),
passeig-de-la-muralla,duration,MISSING,P2,,,+34 972 010 001,,girona,essential,성벽 (Passeig de la Muralla),
patisserie-weibel,closed,FRESH,P0,2026-08-21,,,https://www.maisonweibel.com/,aix,essential,Pâtisserie Weibel,15
patisserie-weibel,hours,FRESH,P0,2026-08-21,,,https://www.maisonweibel.com/,aix,essential,Pâtisserie Weibel,15
patisserie-weibel,booking,FRESH,P0,2026-08-21,,,https://www.maisonweibel.com/,aix,essential,Pâtisserie Weibel,15
patisserie-weibel,price_adult,MISSING,P1,,,,,aix,essential,Pâtisserie Weibel,15
patisserie-weibel,getting_there,MISSING,P1,,,,,aix,essential,Pâtisserie Weibel,15
